"","county","state","msa","pmsa","pop.density","pop","pop.change","age6574","age75","crime","college","income","farm","democrat","republican","Perot","white","black","turnout"
"2045","Auglaize","OH",4320,NA,115,44585,8.10000038,7.5999999,5.9000001,2652,9.80000019,35312,8.19999981,24.3999996,51.5,23.7999992,99.1925507,0.148031846,45.5444641
"2046","Belmont","OH",9000,NA,132,71074,-14.3999996,10.6999998,8,2886,9,25945,1.5,55.4000015,25.7999992,18.3999996,97.8135452,1.84033537,47.0228195
"2047","Brown","OH",1642,1640,74,34966,14.1000004,7.19999981,5.5999999,0,7.4000001,28840,9.89999962,36.5,38.9000015,24.2000008,98.6300964,1.16112792,43.4307594
"2048","Butler","OH",1642,3200,653,291479,17.8999996,6.0999999,4.0999999,5185,18.7000008,38673,0.800000012,30.2999992,48.2999992,21,94.3093643,4.50598478,44.9816284
"2049","Carroll","OH",1320,NA,69,26521,6.30000019,8.30000019,5.4000001,3294,7.9000001,29341,5.5,38,33.9000015,27.6000004,98.993248,0.509030581,46.9929504
"2050","Champaign","OH",NA,NA,86,36019,8.89999962,7.30000019,5.5,2930,9.69999981,36051,6.5999999,32,43.0999985,24.6000004,96.332489,2.75410199,45.1206322
"2051","Clark","OH",2000,NA,370,147548,-1.60000002,8,5.80000019,6821,12.1999998,32597,1.5,42,37.7999992,19.7999992,90.3041687,8.83170223,43.0625954
"2052","Clermont","OH",1642,1640,350,150187,23.1000004,5.30000019,3.4000001,3432,14.5,36511,1.39999998,27.3999996,50,22.2999992,98.5997467,0.85959506,42.7080917
"2053","Clinton","OH",NA,NA,89,35415,6,7.5,5.5999999,1554,11.6000004,32005,7.80000019,30.1000004,47.4000015,22.1000004,97.334465,2.02174211,43.4589882
"2054","Columbiana","OH",9320,NA,207,108276,-2.70000005,9,5.9000001,972,8.5,27666,2,41.5999985,31.6000004,26.5,98.2387619,1.3013041,43.9192429
"2055","Coshocton","OH",NA,NA,63,35427,-0.800000012,8.30000019,6.0999999,1413,8.10000038,28606,6.19999981,38.4000015,35.2999992,25.2000008,98.2837982,1.17142296,45.6516228
"2056","Crawford","OH",4800,NA,118,47870,-4.80000019,8.19999981,6.30000019,2671,9.30000019,29734,5,30.5,41.4000015,27.7000008,98.9367065,0.528514743,43.524128
"2057","Cuyahoga","OH",1692,1680,3079,1412140,-5.80000019,9.19999981,6.4000001,5425,20.1000004,35749,0,52.7000008,29.2000008,17.5,72.6384048,24.7981777,45.3383522
"2058","Darke","OH",NA,NA,89,53619,-2.5999999,8.10000038,6.5999999,2338,8.80000019,31730,12.3999996,28.7000008,45.4000015,25.5,98.9705124,0.343161941,45.5547485
"2059","Defiance","OH",NA,NA,96,39350,-0.899999976,6.80000019,4.9000001,3656,12.5,35871,7.4000001,33.2999992,41.7999992,24.2999992,93.9313812,1.252859,43.7382469
"2060","Delaware","OH",1840,NA,161,66929,32.5999985,5.30000019,3.79999995,2473,26.3999996,43102,3.4000001,25.1000004,49.4000015,25.1000004,96.9505005,2.12762785,55.0927086
"2061","Erie","OH",NA,NA,305,76779,-2.70000005,8.39999962,5.19999981,4768,13.8000002,36738,1.5,40.5999985,34.7999992,24.2999992,90.6667175,8.22099781,46.6638031
"2062","Fairfield","OH",1840,NA,216,103461,16.7000008,6.5,4.80000019,1796,15.5,36239,3,28.1000004,47.5,24.1000004,98.2109222,1.11442959,49.0899963
"2063","Fayette","OH",NA,NA,69,27466,1.5,8.19999981,6.5999999,2018,8.5,26521,6.30000019,29.5,48.7000008,21.3999996,96.8215256,2.41025257,36.7217636
"2064","Franklin","OH",1840,NA,1837,961437,14.1000004,5.69999981,3.9000001,8769,26.6000004,37214,0.100000001,39.7000008,41.9000015,17.7999992,81.5148544,15.8970375,46.2641869
"2065","Fulton","OH",8400,NA,98,38498,5.19999981,7.0999999,5.5999999,2723,10.3000002,35904,9.30000019,29.7000008,44.4000015,25.5,96.3608475,0.241570994,48.8440971
"2066","Gallia","OH",NA,NA,69,30954,7.4000001,7.19999981,5.5999999,4475,10.8999996,25077,4,38.9000015,42,18.6000004,96.3720322,2.81385279,44.3819847
"2067","Geauga","OH",1692,1680,206,81129,11.8000002,6.5,4.0999999,1145,25.8999996,45158,2.20000005,28.2999992,44.9000015,26.1000004,98.1510925,1.30163074,49.9426842
"2068","Greene","OH",2000,NA,338,136731,8,6.19999981,3.5999999,3786,26,39776,1.79999995,33.7999992,46.5,19.2999992,90.7482605,7.02912998,43.5175629
"2069","Guernsey","OH",NA,NA,75,39024,-6.4000001,8.5,6.4000001,8070,9.19999981,25225,3.5999999,39.2999992,35.2000008,25.1000004,97.8013535,1.57851577,41.89217
"2070","Hamilton","OH",1642,1640,2140,866228,-0.100000001,7.4000001,5.9000001,6880,23.7000008,37184,0,36.7999992,47.7000008,14.8999996,77.6899414,20.9119301,46.5720329
"2071","Hancock","OH",NA,NA,126,65536,3.29999995,7.4000001,5.5999999,0,18.7000008,37569,5.5999999,24.8999996,52.5999985,21.8999996,97.0031738,0.901794434,48.7716675
"2072","Hardin","OH",NA,NA,66,31111,-4.5999999,7.5,6.0999999,2596,11.6000004,29540,11.1000004,33,44.2999992,21.7000008,98.553566,0.758574128,42.4769363
"2073","Harrison","OH",NA,NA,40,16085,-12.1999998,9.89999962,7.5,2065,7,24432,4.5999999,48.9000015,29.2000008,21.5,97.264534,2.44327021,48.660244
"2074","Henry","OH",NA,NA,71,29108,3.79999995,7.5,6.0999999,1503,10.3000002,35842,10.6999998,29.3999996,46.4000015,23.7999992,96.0251465,0.50501579,45.8945999
"2075","Highland","OH",NA,NA,67,35728,11.1000004,8.5,6.5,1295,8.19999981,26224,9.5,31.8999996,46.0999985,21.7000008,97.6153183,1.93685627,42.6612167
"2076","Hocking","OH",NA,NA,63,25533,9.60000038,7.69999981,5.69999981,2664,8.10000038,26715,2.5999999,37.2000008,35.5999985,26.7999992,98.6918869,0.916461051,41.4130745
"2077","Holmes","OH",NA,NA,80,32849,14.6999998,5.80000019,4.9000001,0,6.5999999,27531,17.2000008,21.7000008,56.0999985,21.5,99.5646744,0.158300102,27.5685711
"2078","Huron","OH",NA,NA,117,56240,5.5999999,7,4.9000001,2449,9.39999962,32133,4.80000019,32.4000015,38.7000008,27.6000004,97.7631607,1.06152201,43.511734
"2079","Jackson","OH",NA,NA,75,30230,2.5999999,8,6,1737,7.9000001,22611,1.70000005,38.9000015,42.0999985,18.5,98.8918304,0.721137941,42.6166077
"2080","Jefferson","OH",8080,NA,194,80298,-13,10.3999996,6.80000019,2630,8.80000019,27839,0.899999976,54.0999985,27.7000008,17.7999992,93.738327,5.58918047,48.3175163
"2081","Knox","OH",NA,NA,92,47473,4.69999981,8.39999962,6.4000001,0,12.8000002,29105,5.9000001,33.4000015,41.5999985,24.2999992,98.4707108,0.802561462,45.804985
"2082","Lake","OH",1692,1680,966,215499,3.5999999,7.5,4.5,3042,17.5,40471,0.100000001,35.5999985,38.5,25.3999996,97.3920975,1.63713062,49.1835213
"2083","Lawrence","OH",3400,NA,139,61834,-1.20000005,8,5.30000019,148,8.19999981,23603,1.29999995,45.5999985,37.2000008,16.7999992,97.2199783,2.5212667,43.6992607
"2084","Licking","OH",1840,NA,192,128300,9.10000038,6.9000001,4.9000001,2076,13,34213,2.20000005,31.2999992,44.5,22.7999992,97.5689774,1.72798133,47.1036644
"2085","Logan","OH",NA,NA,95,42310,11.6000004,8.39999962,6,0,8.89999962,31567,5.80000019,26,49.7999992,23.7999992,97.2725143,1.90025997,44.4032135
"2086","Lorain","OH",1692,1680,562,271126,0.600000024,7.0999999,4.5,3624,12.3000002,35636,0.699999988,43,31,25.7000008,89.0910492,7.83030748,43.7453423
"2087","Lucas","OH",8400,NA,1356,462361,-2.20000005,7.5,5.5,8213,17,35130,0.300000012,49.2999992,31.2000008,18.7999992,82.2203827,14.805747,43.9091949
"2088","Madison","OH",1840,NA,84,37068,18,6.0999999,4,1298,9,35226,5.9000001,28.3999996,48.7999992,22.5,91.5803375,7.45656633,37.9599648
"2089","Mahoning","OH",9320,NA,640,264806,-8.19999981,10.5,6.5999999,6638,14,29657,0.5,51.5,24.7999992,23.3999996,83.4984894,14.9849319,47.4498329
"2090","Marion","OH",NA,NA,160,64274,-5,7.5,5.19999981,4647,9.89999962,30567,2.70000005,34.0999985,42.0999985,23.2999992,94.8252792,4.21165657,43.120079
"2091","Medina","OH",1692,1680,305,122354,13.6000004,5.80000019,3.9000001,1931,18,41937,1.89999998,31.2999992,39.7999992,28.5,98.4879913,0.694705546,49.5292358
"2092","Meigs","OH",NA,NA,55,22987,-0.899999976,8.69999981,6.30000019,0,7.30000019,21884,3.79999995,41.0999985,38.0999985,20.3999996,98.8993759,0.770000458,44.7470322
"2093","Mercer","OH",NA,NA,86,39443,4.30000019,7.80000019,5.69999981,514,8.60000038,33935,13.3999996,26.2999992,46.7999992,26.5,99.2089844,0.0354942568,47.0248222
"2094","Miami","OH",2000,NA,233,93182,5,7.5,5.0999999,3261,14.1000004,35898,4.5999999,29.2000008,45.9000015,24.5,97.1421509,1.90916705,46.1526909
"2095","Monroe","OH",NA,NA,34,15497,-12.1000004,8.5,7.0999999,1308,6.80000019,24162,7.0999999,55.7999992,24,19.7999992,99.6128311,0.122604378,48.9836731
"2096","Montgomery","OH",2000,NA,1253,573809,1.20000005,7.5999999,5,6538,20,36069,0.400000006,41.2999992,40,18.2999992,80.7848969,17.7440586,45.6109962
"2097","Morgan","OH",NA,NA,34,14194,0.400000006,8.5,6.5,796,7.4000001,25847,5.5,35.7999992,40.5,23.1000004,95.2796936,4.0157814,47.2523613
"2098","Morrow","OH",NA,NA,70,27749,7.9000001,6.30000019,4.69999981,1711,7.19999981,30430,8.80000019,30.5,40.7000008,28.2999992,99.3873672,0.230638936,46.095356
"2099","Muskingum","OH",NA,NA,124,82068,-0.899999976,7.80000019,6,3504,10.1000004,29480,2,33.5999985,40.7999992,25.1000004,95.1954498,4.2257638,42.3063812
"2100","Noble","OH",NA,NA,29,11336,2.79999995,8,7,0,5.5999999,25625,7,37.4000015,37.7999992,24.2999992,99.691246,0.0617501773,51.8966141
"2101","Ottawa","OH",NA,NA,157,40029,0.100000001,9.5,6,2668,13.5,36856,4,41.0999985,34.2999992,24.3999996,97.5018082,0.662020028,49.4516487
"2102","Paulding","OH",NA,NA,48,20488,-5.5999999,7,4.9000001,0,6.9000001,31946,8.60000038,34.5999985,38.4000015,26.3999996,97.2276459,1.15189373,46.4174156
"2103","Perry","OH",NA,NA,79,31557,4.0999999,7.4000001,5.5,4186,5.80000019,24985,3.79999995,36.7000008,34.7999992,28.1000004,99.5278397,0.180625528,42.928669
"2104","Pickaway","OH",1840,NA,100,48255,15.3000002,6.0999999,3.9000001,1699,9,32179,5.19999981,30.5,45.9000015,22.7999992,92.9789658,6.29157591,39.2290955
"2105","Pike","OH",NA,NA,57,24249,10.8000002,7.5,6,3279,8,22567,2.9000001,44.4000015,35.9000015,19.2000008,98.1772461,1.34850919,46.9833794
"2106","Portage","OH",1692,80,297,142585,7.5999999,5.80000019,3.5999999,5234,17.6000004,35691,1.20000005,42.4000015,29.7000008,27.5,96.0816345,2.73941851,43.5775146
"2107","Preble","OH",NA,NA,96,40113,7,7.5,4.80000019,2223,7,31188,8.60000038,30.7000008,44.2999992,24.6000004,99.267067,0.366464734,45.1175423
"2108","Putnam","OH",NA,NA,71,33819,4.5,6.69999981,5.5,299,8.80000019,36848,13.8999996,23.2999992,54.9000015,21.5,98.1607971,0.076879859,50.2794304
"2109","Richland","OH",4800,NA,257,126137,-2.5999999,7.69999981,5.19999981,6271,11.6000004,32733,2.4000001,34.5999985,41.5,23.6000004,91.2325516,7.91282511,44.9487457
"2110","Ross","OH",NA,NA,104,69330,10,7.4000001,5,7518,9.19999981,28634,2.29999995,38.5,39.7999992,20.7000008,92.8342743,6.44309807,39.1937103
"2111","Sandusky","OH",NA,NA,153,61963,-0.699999988,7.69999981,5.69999981,2578,10.6999998,33489,4.69999981,36,39.2000008,24.2999992,94.0593567,2.50633454,44.3361359
"2112","Scioto","OH",NA,NA,132,80327,-4.0999999,8.30000019,6.5999999,7751,8.5,21848,1.10000002,43.7999992,35.5,20.3999996,96.1731415,3.05999231,41.858902
"2113","Seneca","OH",NA,NA,109,59733,-3.20000005,7.5999999,5.80000019,626,10.1000004,31573,6.5999999,35.5,37.2999992,26.6000004,96.2181702,1.9620645,43.7781448
"2114","Shelby","OH",NA,NA,112,44915,6.5,6.5999999,5,1766,11.1999998,35602,7.69999981,26.2999992,44.2000008,29.2000008,97.493042,1.36925304,44.5530434
"2115","Stark","OH",1320,NA,646,367585,-1.79999995,8.60000038,5.80000019,4712,14.3000002,32800,0.699999988,40,35.2999992,24.2000008,92.3380966,6.81529427,47.6330643
"2116","Summit","OH",1692,80,1267,514990,-0.200000003,8.30000019,5.5,6521,19.7000008,35060,0,44.7000008,32.0999985,22.7999992,86.7787704,11.8808136,46.8925629
"2117","Trumbull","OH",9320,NA,373,227813,-5,9,5.4000001,3467,11.3999996,33313,1,50.7000008,24,24.8999996,92.5825119,6.68135691,47.2343559
"2118","Tuscarawas","OH",NA,NA,151,84090,1.10000002,8.5,6.4000001,2116,9,29303,2.5,40.0999985,35.7000008,23.7999992,98.8310165,0.74087286,43.8744202
"2119","Union","OH",NA,NA,77,31969,14.1000004,6.30000019,4.80000019,2487,12,37682,8,23.3999996,52.9000015,23.2000008,95.6019897,3.65353942,46.2229042
"2120","Van Wert","OH",NA,NA,74,30464,-0.800000012,8.19999981,6.80000019,2773,9.30000019,32618,8.69999981,26.8999996,50.7999992,21.7999992,98.1486359,0.63353467,46.6681976
"2121","Vinton","OH",NA,NA,28,11098,-1.29999995,7.80000019,6,1760,4.80000019,21963,2.9000001,43,36.7999992,19.6000004,99.7567139,0.0360425301,48.3240242
"2122","Warren","OH",1642,1640,300,113909,20.7000008,5.4000001,3.5999999,3242,18,40534,1.79999995,25.6000004,53,21.1000004,97.0300827,2.12011337,46.3545456
"2123","Washington","OH",6020,NA,99,62254,-2.29999995,7.80000019,5.9000001,2583,13.1999998,29863,2.70000005,37,43.5,19.2999992,98.1928864,1.24329364,45.0942917
"2124","Wayne","OH",NA,NA,187,101461,6.69999981,6.5999999,5,2404,13.8999996,32871,5.80000019,33.2000008,43.7000008,22.6000004,97.7035522,1.53457975,41.3774757
"2125","Williams","OH",NA,NA,88,36956,2.5,7.69999981,6,2834,8.89999962,33321,7.5,27.7999992,43.5999985,28.1000004,98.4035034,0.0622361712,47.2561951
"2126","Wood","OH",8400,NA,185,113269,6.30000019,5.9000001,4.30000019,3469,21.8999996,38187,3,39,38.7000008,22,96.4986038,1.03117359,46.9704857
"2127","Wyandot","OH",NA,NA,55,22254,-1.89999998,7.80000019,6.9000001,2420,8.69999981,31599,10.3999996,29,42.2000008,28,99.2495728,0.0898714811,46.9263954
"2128","Adair","OK",NA,NA,33,18421,3.0999999,7.69999981,5.9000001,1377,9.60000038,19714,10.8000002,40.2000008,45.5,13.8999996,55.5615883,0.0217143483,35.7363892
"2129","Alfalfa","OK",NA,NA,7,6416,-12.8000002,10.8000002,12,1900,17.2999992,24139,16.1000004,24.2999992,51.5,23.7000008,93.0642166,3.16396499,47.4594765
"2130","Atoka","OK",NA,NA,13,12778,2.5,8.60000038,6.80000019,1411,10.1999998,17869,9.5,45.2000008,30.2000008,24.2999992,81.1159821,5.94772243,40.4366875
"2131","Beaver","OK",NA,NA,3,6023,-14.5,9,7.9000001,2204,15.3999996,31279,13.1999998,20.3999996,59.5999985,19.7999992,95.3179474,0.016603021,47.3186111
"2132","Beckham","OK",NA,NA,20,18812,-4.0999999,8.60000038,9.39999962,4661,12.3000002,23362,3.29999995,37.7000008,37.2999992,24.7000008,93.371254,2.03061867,41.5692101
"2133","Blaine","OK",NA,NA,12,11470,-17.7999992,9.60000038,9.69999981,3525,12.3999996,23519,7.80000019,31,43.7000008,24.8999996,85.2484741,4.3504796,44.0453339
"2134","Bryan","OK",NA,NA,36,32089,6.5,9.10000038,8,4499,16.8999996,21278,5.5999999,46.5,25.6000004,27.6000004,83.4865494,1.31509244,41.970768
"2135","Caddo","OK",NA,NA,23,29550,-5.19999981,8.39999962,8.30000019,2840,11.6000004,21317,5.80000019,42.2999992,31.8999996,25.2999992,71.9796982,2.53807116,38.8764801
"2136","Canadian","OK",5880,NA,86,74409,37,4.5999999,3.70000005,4758,16.7000008,37762,2,21.7999992,50.7000008,27.2000008,90.6516647,2.44056487,44.4166718
"2137","Carter","OK",NA,NA,52,42919,-1.29999995,8.60000038,7.9000001,7102,13.3999996,27021,1.20000005,39,32.4000015,28.2000008,82.0126266,8.34129429,42.7968979
"2138","Cherokee","OK",NA,NA,47,34049,15.8000002,7.80000019,5.9000001,3928,21.1000004,21159,4.4000001,45,32.9000015,21.7999992,64.8124771,1.1277864,44.3801575
"2139","Choctaw","OK",NA,NA,20,15302,-10.6999998,10,8.60000038,3069,7.0999999,16864,6.9000001,53.5,25.7000008,20.3999996,71.4481735,12.7957134,41.6742897
"2140","Cimarron","OK",NA,NA,2,3301,-13.5,10.3999996,8.80000019,1381,15.1000004,25551,16.2000008,24.2999992,59.4000015,15.6000004,92.6082993,0,49.1972122
"2141","Cleveland","OK",5880,NA,338,174253,36.2000008,4.0999999,2.5999999,6933,25.8999996,35751,0.600000024,30.2999992,44.0999985,25.2000008,88.4650497,3.02491212,46.271225
"2142","Coal","OK",NA,NA,11,5780,-5.4000001,9.30000019,9.5,1800,9.10000038,18793,16.1000004,51.7000008,25.5,22.1000004,82.3010406,0.83044982,48.4429054
"2143","Comanche","OK",4200,NA,113,111486,7.0999999,5.19999981,3.5,5313,18.3999996,26755,1.10000002,34.5,44.2000008,21,71.4582977,17.8569508,31.8605022
"2144","Cotton","OK",NA,NA,10,6651,-11.6999998,10,10,1713,8.89999962,23585,12.1000004,42.5,29.3999996,27.6000004,87.4003906,2.1350174,46.4742126
"2145","Craig","OK",NA,NA,19,14104,-6.19999981,9.5,8.10000038,3161,10,24575,9.80000019,44.7000008,33.9000015,21.2000008,77.0277939,3.42456031,44.0938759
"2146","Creek","OK",8560,NA,65,60915,5.5,7.19999981,5.69999981,3399,10.6000004,28052,1.60000002,36.0999985,39.7999992,23.7000008,87.8634186,3.14864969,41.4315033
"2147","Custer","OK",NA,NA,27,26897,1.29999995,6.69999981,6.5999999,3360,20.3999996,27924,3.9000001,30.2999992,45.9000015,23.3999996,85.124733,3.45763469,43.4769669
"2148","Delaware","OK",NA,NA,40,28070,22.3999996,12.1999998,7.9000001,2630,10.8000002,21705,6.5999999,39,39,21.6000004,74.2714615,0.0712504461,44.2679024
"2149","Dewey","OK",NA,NA,5,5551,-9.5,10.1999998,11.5,1999,12.1000004,23496,14.1000004,30.3999996,44.7000008,24.6000004,93.3525467,0.0900738612,50.1170959
"2150","Ellis","OK",NA,NA,3,4497,-23.1000004,11.1999998,11.6000004,1278,14,23333,13.6999998,25.7000008,46.5,27.3999996,96.7533875,0.0667111427,51.300869
"2151","Garfield","OK",2340,NA,53,56735,-10.3000002,8.10000038,7.30000019,6596,17.2999992,28218,3.20000005,26.3999996,51.4000015,21.7999992,92.364502,3.56041241,44.9193611
"2152","Garvin","OK",NA,NA,33,26605,-5.30000019,9.89999962,9.89999962,2931,10.1000004,23263,6.80000019,40.5999985,33.5999985,25.3999996,89.3816986,2.72881031,44.5893631
"2153","Grady","OK",NA,NA,38,41747,6.0999999,7,6.5,5126,13.1999998,26340,5.19999981,34.7999992,39.4000015,25.5,90.0711441,3.68170166,42.5347939
"2154","Grant","OK",NA,NA,5,5689,-16.7000008,11,11.8000002,1184,15.6000004,26264,12.3000002,28.2999992,42.9000015,28.5,97.8027802,0.0527333468,53.717701
"2155","Greer","OK",NA,NA,10,6559,-10.1999998,11.3999996,13,1541,10,22069,4.80000019,41.7999992,34.7000008,23,87.055954,6.89129448,42.3692627
"2156","Harmon","OK",NA,NA,7,3793,-20.8999996,11.3000002,12.6000004,1985,10.5,17662,8.39999962,48.5999985,30.7999992,20.2000008,75.2438736,7.59293413,42.4729767
"2157","Harper","OK",NA,NA,4,4063,-18.6000004,9.89999962,10.8000002,1561,13.6000004,27363,10.1999998,23.8999996,51,24.6000004,97.7602768,0.0738370642,50.0861435
"2158","Haskell","OK",NA,NA,19,10940,-0.600000024,10.6000004,8.30000019,1929,7.69999981,19191,6.80000019,55.2999992,26.2999992,17.8999996,84.2413177,0.895795226,50.6946983
"2159","Hughes","OK",NA,NA,16,13023,-11.3000002,11.1000004,11.6000004,2267,7.69999981,18793,5.9000001,51.2999992,27.3999996,20.7999992,79.5054932,2.94862938,42.647625
"2160","Jackson","OK",NA,NA,36,28764,-5.5999999,6.4000001,5.69999981,4343,16.5,24529,2.4000001,34.7000008,41.2999992,23.6000004,80.1696548,9.37282753,32.7492714
"2161","Jefferson","OK",NA,NA,9,7010,-16.3999996,10.3999996,11.5,2530,6.5999999,20904,10,52.2999992,22.2000008,25.1000004,90.4422226,0.570613384,43.0670471
"2162","Johnston","OK",NA,NA,16,10032,-2.29999995,9.19999981,8.19999981,2607,9.30000019,19363,6.9000001,48.2999992,27.3999996,24,81.4692993,2.14314198,43.2515945
"2163","Kay","OK",NA,NA,53,48056,-2.79999995,9.19999981,8.30000019,5342,18.5,30130,3,29.1000004,39.9000015,30.6000004,89.4331589,1.78125525,47.5029144
"2164","Kingfisher","OK",NA,NA,14,13212,-8.69999981,8.10000038,7.80000019,2362,13.3999996,29112,9.39999962,21.5,54.2999992,23.8999996,92.3478622,2.30850744,48.5240707
"2165","Kiowa","OK",NA,NA,11,11347,-13.5,10.3000002,12,4034,11.1000004,20685,5.80000019,43.5999985,33.2999992,22.7000008,83.9517059,5.41993475,43.2713509
"2166","Latimer","OK",NA,NA,14,10333,6.4000001,9.69999981,7.5999999,2733,11,19937,6.30000019,53.2999992,24.7999992,21.5,82.492981,1.49037063,47.2757187
"2167","Le Flore","OK",NA,NA,27,43270,7,8,7.0999999,1994,9.60000038,21703,3.9000001,46.7999992,34.9000015,18,85.2946625,2.38040209,38.7404671
"2168","Lincoln","OK",NA,NA,31,29216,10.3000002,8,6.9000001,1896,10.1000004,26366,8.10000038,31.3999996,42.7999992,25.3999996,90.3340607,2.70057511,42.5212212
"2169","Logan","OK",5880,NA,40,29011,9.60000038,6.80000019,6.5999999,3531,14.8000002,29464,4,32.2999992,44,23.5,81.4725418,13.8878355,47.5888443
"2170","Love","OK",NA,NA,16,8157,12.1999998,8.89999962,7.5,3875,9.30000019,25700,10,46.4000015,25.1000004,28.1000004,85.7177887,4.4133873,45.1023674
"2171","McClain","OK",5880,NA,41,22795,15.6999998,6.69999981,5.4000001,3360,13.3000002,29263,4.5,31.2999992,40.5999985,27.7999992,91.0682144,1.02215397,47.2735252
"2172","McCurtain","OK",NA,NA,18,33433,-7,7.69999981,6.5,4383,9.60000038,20081,5.0999999,44.2000008,30.6000004,24.7999992,74.2410202,10.3251276,34.3792076
"2173","McIntosh","OK",NA,NA,28,16779,10.3000002,12.6999998,8.89999962,2138,10.6999998,20511,5.5999999,53,28.2000008,18.6000004,76.0295639,5.2744503,47.0409431
"2174","Major","OK",NA,NA,8,8055,-11.8999996,9.5,9.80000019,3174,13.1000004,28310,14.3999996,19.5,57.4000015,22.7999992,97.2563629,0.0372439474,46.6170082
"2175","Marshall","OK",NA,NA,30,10829,5.4000001,13,9.89999962,2818,9.69999981,21299,4.69999981,45.7999992,26.8999996,27,86.9147644,1.71761012,50.7710762
"2176","Mayes","OK",NA,NA,52,33366,6.4000001,9.19999981,6.4000001,2605,10.8000002,24983,5.80000019,42.4000015,35.9000015,21.2999992,81.2773514,0.203800276,45.468441
"2177","Murray","OK",NA,NA,29,12042,-0.699999988,10.1999998,9.10000038,2921,13.5,23299,3.79999995,46.4000015,27.5,25.8999996,86.5387802,1.71898353,46.4042511
"2178","Muskogee","OK",NA,NA,84,68078,2.5,8.69999981,7.0999999,5606,14.1000004,25154,2.9000001,48.7999992,31.3999996,19.5,71.7779617,13.9942417,41.0294075
